Latitude,Longitude,Keywords,Object_ID
34.5330583800000,69.1729688600000,Consumer Advertising,5
34.5321568594387,69.1787624359131,Consumer Advertising,5
34.5346448607962,69.2034924030303,Consumer Advertising,5
34.5382728800000,69.2062711700000,Consumer Advertising,5
34.5360103600000,69.2069149000000,Consumer Advertising,5
34.5384142800000,69.2113781000000,Consumer Advertising,5
34.5602585539777, 69.0384614467621,Consumer Advertising,5
34.5323159523366,69.1144055128098,Corruption,6
34.5226460873727,69.1190242767333,Corruption,6
34.5285462527790,69.1193085908890,Corruption,6
34.5255807500000,69.1195392600000,Corruption,6
34.4713611418576,69.1238737106323,Corruption,6
34.5188450100000,69.1328644800000,Corruption,6
34.4902164500000,69.1436576800000,Corruption,6
34.5105704400000,69.1527450100000,Corruption,6
34.5323778200000,69.1647291200000,Corruption,6
34.5306366230845,69.1675186157227,Corruption,6
34.5189687691292,69.1950273513793,Corruption,6
34.5508481942559,69.2035889625549,Corruption,6
34.5542855288525,69.2061424255371,Corruption,6
34.5275960671119,69.1155052185059,Danger,7
34.5216206976461,69.1169214248657,Danger,7
34.5423028423694,69.2050695419312,Danger,7
34.5430982068781,69.2052626609802,Danger,7
34.5533312188344, 69.034663438797,Danger,7
34.5048237200000,69.1150546100000,Drugs,8
34.5282501495712,69.1170287132263,Drugs,8
34.5129662591521,69.1179621219635,Drugs,8
34.4686014714737,69.1218566894531,Drugs,8
34.5157509825039,69.1261482238770,Drugs,8
34.5016540213597,69.1319847106934,Drugs,8
34.4948854000000,69.1346454600000,Drugs,8
34.5085016671964,69.1411685943604,Drugs,8
34.5007742636533,69.1417479515076,Drugs,8
34.4987406173393,69.1419839859009,Drugs,8
34.5510337609323,69.1441726684570,Drugs,8
34.5474018800000,69.1574120500000,Drugs,8
34.5536846700000,69.1636991500000,Drugs,8
34.5302654000000,69.1646218300000,Drugs,8
34.5383435815154,69.1729259490967,Drugs,8
34.5195168412769,69.1741490364100,Drugs,8
34.5193312043404,69.1742885112762,Drugs,8
34.5185444527321,69.1748678684235,Drugs,8
34.5173510512782,69.1749644279479,Drugs,8
34.5194903217399,69.1752648353600,Drugs,8
34.5322275674309,69.1753292083740,Drugs,8
34.5192604853986,69.1753560304642,Drugs,8
34.5198439148728,69.1755330562592,Drugs,8
34.5198350750628,69.1755545139313,Drugs,8
34.5187566112008,69.1763806343079,Drugs,8
34.5191588268146,69.1765737533569,Drugs,8
34.5195875600011,69.1766488552094,Drugs,8
34.5188184906524,69.1766595840500,Drugs,8
34.5184560532106,69.1769278049468,Drugs,8
34.5184118534147,69.1770350933074,Drugs,8
34.5197201574470,69.1770565509796,Drugs,8
34.5206836925484,69.1781187057495,Drugs,8
34.5204892184716,69.1786980628967,Drugs,8
34.5207809294166,69.1787731647491,Drugs,8
34.5207367308543,69.1789662837982,Drugs,8
34.5195698803256,69.1795349121094,Drugs,8
34.5185798125144,69.1803717613220,Drugs,8
34.5202417053534,69.1811227798462,Drugs,8
34.5198748500000,69.1814661000000,Drugs,8
34.5198527546819,69.1821098327637,Drugs,8
34.5197113176239,69.1838264465332,Drugs,8
34.5208428073646,69.1869163513184,Drugs,8
34.5206306542089,69.1873455047607,Drugs,8
34.5337124213956,69.2008209228516,Drugs,8
34.5398283300000,69.2010355000000,Drugs,8
34.5353254023921,69.2016094923019,Drugs,8
34.5358424335224,69.2020010948181,Drugs,8
34.5354270412440,69.2022854089736,Drugs,8
34.5255453969129,69.2024517059326,Drugs,8
34.5356921854907,69.2034280300140,Drugs,8
34.5351309625038,69.2037230730057,Drugs,8
34.5355154227534,69.2039215564728,Drugs,8
34.5354402984764,69.2040556669235,Drugs,8
34.5208781661713,69.1153764724731,Education/Training,9
34.5215499800000,69.1312122300000,Education/Training,9
34.5014064522906,69.1421931982040,Education/Training,9
34.5014064522906,69.1421931982040,Education/Training,9
34.4700432337308,69.1487699747086,Education/Training,9
34.5309548100000,69.1656088800000,Education/Training,9
34.5306012700000,69.1710376700000,Education/Training,9
34.5290456483413,69.1024589538574,Education/Training,9
34.5331467658647,69.1026735305786,Education/Training,9
34.5230350250014,69.1006565093994,Education/Training,9
34.5238659311239,69.1011500358582,Education/Training,9
34.5230173460577,69.1012358665466,Education/Training,9
34.5269419795155,69.1016435623168,Education/Training,9
34.5308133961796,69.1024589538574,Education/Training,9
34.5244139710511,69.1075658798218,Education/Training,9
34.5346316034372,69.1116857528687,Education/Training,9
34.5340040860272,69.1138529777527,Education/Training,9
34.5285506722219,69.1142606735229,Education/Training,9
34.5332881801078,69.1142821311951,Education/Training,9
34.5331202506674,69.1142928600311,Education/Training,9
34.5294389754813,69.1201615333557,Education/Training,9
34.4767033213523,69.1232514381409,Education/Training,9
34.5060615118939,69.1237020492554,Education/Training,9
34.4716088001222,69.1240024566650,Education/Training,9
34.5102344877239,69.1240453720093,Education/Training,9
34.4718387678528,69.1243457794189,Education/Training,9
34.5157509825039,69.1261482238770,Education/Training,9
34.4763451229942,69.1264486312866,Education/Training,9
34.4754297202038,69.1270279884338,Education/Training,9
34.4755004763331,69.1271084547043,Education/Training,9
34.4754783650492,69.1271138191223,Education/Training,9
34.4760223009342,69.1274303197861,Education/Training,9
34.4793919700000,69.1274356800000,Education/Training,9
34.5095272183911,69.1275215148926,Education/Training,9
34.4761549676850,69.1275537014010,Education/Training,9
34.5117816200000,69.1290450100000,Education/Training,9
34.5142127700000,69.1325855300000,Education/Training,9
34.5155830177012,69.1327089071274,Education/Training,9
34.5027194400000,69.1342806800000,Education/Training,9
34.4946024360208,69.1349887847900,Education/Training,9
34.4897566122351,69.1375637054443,Education/Training,9
"34.5167410839334, ",69.1378211975098,Education/Training,9
34.5000846000000,69.1425418900000,Education/Training,9
34.5021712600000,69.1440010100000,Education/Training,9
34.5008980500000,69.1482496300000,Education/Training,9
34.5003675400000,69.1483783700000,Education/Training,9
34.5059200500000,69.1522407531738,Education/Training,9
34.5059907800000,69.1543865200000,Education/Training,9
34.5303184300000,69.1682052600000,Education/Training,9
34.5637750161107,69.1687631607056,Education/Training,9
34.5660544523382,69.1704583168030,Education/Training,9
34.5188803700581,69.1756832599640,Education/Training,9
34.5194196000000,69.1764450100000,Education/Training,9
34.5201886700000,69.1807419100000,Education/Training,9
34.5199941914999,69.1810798645020,Education/Training,9
34.5201356280777,69.1857147216797,Education/Training,9
34.5130635100000,69.1912078900000,Education/Training,9
34.5347111475598,69.2012017965317,Education/Training,9
34.5348658164697,69.2014217376708,Education/Training,9
34.5342471391063,69.2022907733917,Education/Training,9
34.5572190799916, 69.0383434295654,Education/Training,9
34.5263585997575, 69.0729331970215,Education/Training,9
34.526924301401, 69.0731477737427,Education/Training,9
34.5132049533719, 69.117693901062,Education/Training,9
34.511781618462, 69.1177690029144,Education/Training,9
34.4728117012391,69.1240882873535,Elections,10
34.5130104618370,69.1322851181030,Elections,10
34.5129751000000,69.1327357300000,Elections,10
34.5121617700000,69.1328537500000,Elections,10
34.4896504961549,69.1381645202637,Elections,10
34.5012694048112,69.1393017768860,Elections,10
34.4987140911901,69.1401922702789,Elections,10
34.5418432949667,69.2031383514404,Elections,10
34.5437344930128,69.2058420181274,Elections,10
34.5552044837095,69.2070007324219,Elections,10
34.5040103115904,69.1167926788330,Entertainment,11
34.5157509825039,69.1261482238770,Entertainment,11
34.4708304431014,69.1439366340637,Entertainment,11
34.5498673349490,69.1629159450531,Entertainment,11
34.5435400700000,69.1638064400000,Entertainment,11
34.5358689500000,69.1814231900000,Entertainment,11
34.5349674558826,69.2019206285477,Entertainment,11
34.5215278815737,69.1003400087357,Environment,12
34.5019236939733,69.1412758827209,Environment,12
34.5042932400000,69.1444301600000,Environment,12
34.5052481109167,69.1491937637329,Environment,12
34.5061676070882,69.1499233245850,Environment,12
34.5068749000000,69.1529703100000,Environment,12
34.5662134804412,69.1670465469360,Environment,12
34.5315558400000,69.1728401200000,Environment,12
34.5229819900000,69.1732156300000,Environment,12
34.5192870100000,69.1745030900000,Environment,12
34.5226902800000,69.1745889200000,Environment,12
34.5206748500000,69.1790789400000,Environment,12
34.5255100400874,69.1890192031860,Environment,12
34.5870346996668, 68.958842754364,Environment,12
34.5130193023711, 69.1172969341278,Environment,12
34.5043993400000,69.1161060300000,Friendship,13
"34.4731654923855, ",69.1245174407958,Friendship,13
34.4726701843606,69.1246891021729,Friendship,13
34.5047795176197,69.1355144977570,Friendship,13
34.5047795176197,69.1355144977570,Friendship,13
34.4702378255020,69.1490274667740,Friendship,13
34.5054249400000,69.1189599000000,Gender,14
34.5121440849390,69.1207408905029,Gender,14
34.4761151676822,69.1255795955657,Gender,14
34.4759471230150,69.1259336471560,Gender,14
34.5749065539969,69.1264808177947,Gender,14
34.5155211358464,69.1265773773193,Gender,14
34.4762964786541,69.1277253627777,Gender,14
34.5053895725264,69.1386795043945,Gender,14
34.4726171154693,69.1463828086853,Gender,14
34.5498584983262,69.1629159450531,Gender,14
34.5205952952970,69.1792345046997,Gender,14
34.5351265400000,69.1793203400000,Gender,14
34.5365759900000,69.1922378500000,Gender,14
34.5364699400000,69.1924953500000,Gender,14
34.5290810036659,69.2018079757690,Gender,14
34.5047662600000,69.1147273800000,Government,15
34.4722102528480,69.1185092926025,Government,15
34.5065566216456,69.1216850280762,Government,15
34.5311669412441,69.1222858428955,Government,15
34.4713257620455,69.1234016418457,Government,15
34.4767210101203,69.1243243217468,Government,15
34.5139121914902,69.1327571868896,Government,15
34.5141950850567,69.1329288482666,Government,15
34.4888899936288,69.1355466842651,Government,15
34.5008980492185,69.1419410705566,Government,15
34.4974673526556,69.1431427001950,Government,15
34.5485418300000,69.1556310700000,Government,15
34.5424619158792\,69.1658878300000,Government,15
34.5421967931939,69.1661882400513,Government,15
34.5356568300000,69.1957998300000,Government,15
34.5501147600088,69.2027950286865,Government,15
34.5446712387478,69.2048549652100,Government,15
34.5348437209287,69.2050266265869,Government,15
34.5564061785911,69.2070007324219,Government,15
34.5596930788547, 69.0377962589264,Government,15
34.5047662600000,69.1151028900000,Government Criticism,16
34.5066627200000,69.1190457300000,Government Criticism,16
34.5800477611899,69.1262769699097,Government Criticism,16
34.5113661100000,69.1325318800000,Government Criticism,16
34.5138414679485,69.1327571868896,Government Criticism,16
34.5144072546013,69.1328430175781,Government Criticism,16
34.5156802600000,69.1424560500000,Government Criticism,16
34.5081480259272,69.2303466796875,Government Criticism,16
34.4719625963682,69.1468656063080,Home,17
34.5485595000000,69.2003059400000,Home,17
34.5355065846066,69.2035996913910,Home,17
34.4979271449234,69.1362762451172,Iran,18
34.4651163727304,69.1472196578979,Iran,18
34.5289042268931,69.1174578666687,Islam,19
34.5219742800000,69.1196250900000,Islam,19
"34.4693090879636,",69.1222429275513,Islam,19
34.4711311728109,69.1237449645996,Islam,19
34.4739438276278,69.1255474090576,Islam,19
34.5156448995100,69.1263413429260,Islam,19
34.4763849228880,69.1277521848680,Islam,19
34.4891729721231,69.1371130943298,Islam,19
34.4924802100000,69.1376709900000,Islam,19
34.4927454930313,69.1377353668213,Islam,19
34.4914898224319,69.1389799118041,Islam,19
34.4948500300000,69.1391086600000,Islam,19
34.4937535500000,69.1404819500000,Islam,19
34.5064858900000,69.1543436100000,Islam,19
34.5568303000000,69.1598796800000,Islam,19
34.5661339664277,69.1687095165253,Islam,19
34.5291163589754,69.1700506210327,Islam,19
34.5389799039962,69.1708230972290,Islam,19
34.5200859043082,69.1756886243820,Islam,19
34.5348083700000,69.1789341000000,Islam,19
34.5191278872210,69.1819918155670,Islam,19
34.5361871200000,69.1851568200000,Islam,19
34.5362931800000,69.1854143100000,Islam,19
34.5363285300000,69.1858863800000,Islam,19
34.5296820418862,69.1932678222656,Islam,19
34.5502914917439,69.1986751556396,Islam,19
34.5351132861278,69.2032563686371,Islam,19
34.5347023093277,69.2052841186523,Islam,19
34.5474283914207, 69.0220785140991,Islam,19
34.5253686126352, 69.0731048583984,Islam,19
34.5220096400628, 69.0778684616089,Islam,19
34.4958757400000,69.1351604500000,Israel,20
34.5118346624352,69.1639459133148,Israel,20
34.5235300339023,69.1067934036255,Kabul,21
34.5156360592544,69.1264593601227,Kabul,21
34.5074274771976,69.1506421566010,Kabul,21
34.5429568100000,69.1650402500000,Kabul,21
34.4710073430617,69.1237664222717,Life,22
34.4718210780498,69.1245174407958,Life,22
34.4832832842576,69.1327571868896,Life,22
34.4977149334226,69.1437864303589,Life,22
34.5100930343375,69.1141748428345,Love,23
34.4761240121289,69.1275697946548,Love,23
34.5117639400000,69.1292059400000,Love,23
34.5155918579624,69.1325640678406,Love,23
34.4664432041266,69.1392803192139,Love,23
34.4714230564926,69.1464740037918,Love,23
34.5498408250776,69.1629159450531,Love,23
34.5498496617023,69.1629266738892,Love,23
34.5310255233984,69.1657161712646,Love,23
34.5325634300000,69.1663169900000,Love,23
34.5280556931604,69.1700935363770,Love,23
34.5386794189864,69.1703724861145,Love,23
34.5321215054201,69.1713380813599,Love,23
34.5199765119108,69.1750931739807,Love,23
34.5191190473350,69.1753935813904,Love,23
34.5187035700000,69.1761016800000,Love,23
34.5211433567436,69.1821098327637,Love,23
34.5436814693541,69.1999626159667,Love,23
34.5082894826100,69.2202615737915,Love,23
34.5050005525220,69.2209482192993,Love,23
34.5069456343872,69.2252397537231,Love,23
34.5016053917791,69.1461467742920,Love,23
34.5133817600000,69.1326713600000,Mafia,24
34.5428684400000,69.1652226400000,Mafia,24
34.5284799611075,69.1129302978516,Martyr,25
34.5047883600000,69.1164493600000,Martyr,25
34.5388031500000,69.1215133700000,Martyr,25
"34.4696275134267,",69.1225004196166,Martyr,25
34.5054956685762,69.1265773773193,Martyr,25
34.4756419884119,69.1270065307617,Martyr,25
34.4758056114540,69.1271781921390,Martyr,25
34.4757835002506,69.1273123025894,Martyr,25
34.5004736408011,69.1292381286621,Martyr,25
34.4873335947477,69.1355466842651,Martyr,25
34.4989705102792,69.1375637054443,Martyr,25
34.5000801769008,69.1414099931717,Martyr,25
34.5000801769008,69.1414099931717,Martyr,25
34.5069456343873,69.1518276929855,Martyr,25
34.5498584983262,69.1629374027252,Martyr,25
34.5306012684204,69.1721534729004,Martyr,25
34.5214262300000,69.1735267600000,Martyr,25
34.5190660079992,69.1790950298309,Martyr,25
34.5366997259274,69.1927313804626,Martyr,25
34.5364699400000,69.1930961600000,Martyr,25
34.5296820418862,69.1990184783936,Martyr,25
34.5071578223901,69.2191886901855,Martyr,25
34.5074761033815,69.2236089706421,Martyr,25
34.5208339676605, 69.0888333320618,Martyr,25
34.5343134261866,69.1154408454895,Mobile Phones,26
34.5265309623840,69.1188418865204,Mobile Phones,26
34.4766148774562,69.1256976127625,Mobile Phones,26
34.5651709573394,69.1683554649353,Mobile Phones,26
34.5064151600000,69.1481208800000,Mother,27
34.5043639704165,69.1488933563232,Mother,27
34.5047176277420,69.1491508483887,Mother,27
34.5061676070882,69.1504812240601,Mother,27
34.5449363535510,69.2053484916687,Mother,27
34.5285506722219,69.1136598587036,Nationalism,28
34.5268535889057,69.1149902343750,Nationalism,28
34.4688137570506,69.1218137741089,Nationalism,28
"34.4717503188006,",69.1239166259766,Nationalism,28
34.4734485242226,69.1253757476807,Nationalism,28
34.5157509825039,69.1261482238770,Nationalism,28
34.4764601004125,69.1261965036392,Nationalism,28
34.4763495452055,69.1263735294342,Nationalism,28
34.4760886343360,69.1269153356550,Nationalism,28
34.5157288818913,69.1327089071274,Nationalism,28
34.4982808295578,69.1344738006592,Nationalism,28
34.5012163541135,69.1380357742310,Nationalism,28
34.4953452016378,69.1417264938354,Nationalism,28
34.5008892073985,69.1420000791550,Nationalism,28
34.5008892073985,69.1420000791550,Nationalism,28
34.5005090082518,69.1420269012450,Nationalism,28
34.4990942985227,69.1446447372437,Nationalism,28
34.4978564100000,69.1457176200000,Nationalism,28
34.5021005280004,69.1479706764221,Nationalism,28
34.5043639700000,69.1541290300000,Nationalism,28
34.5498584983262,69.1629159450531,Nationalism,28
34.5228759100000,69.1734409300000,Nationalism,28
34.5207897691263,69.1790735721588,Nationalism,28
34.5194638000000,69.1794276200000,Nationalism,28
34.5205113200000,69.1794651700000,Nationalism,28
34.5384849900000,69.1992330600000,Nationalism,28
34.5328992900000,69.2006063500000,Nationalism,28
34.5340659500000,69.2022800400000,Nationalism,28
34.5294699112449,69.2025375366210,Nationalism,28
34.5426563386449,69.2057561874390,Nationalism,28
34.5533000000000,69.2063000000000,Nationalism,28
34.5055840818478,69.2212486267090,Nationalism,28
34.5086077592846,69.2224073410034,Nationalism,28
34.5097040362870,69.2268705368041,Nationalism,28
34.5870700303534, 68.9587247371674,Nationalism,28
34.5870744466882, 68.9587998390198,Nationalism,28
34.5870302833299, 68.9588695764542,Nationalism,28
34.5141155213382, 69.1178333759308,Nationalism,28
34.5141995052611, 69.1178387403488,Nationalism,28
34.5307426900000,69.1023731200000,Pakistan,29
34.5047706800000,69.1146308200000,Pakistan,29
34.5047706800000,69.1190886500000,Pakistan,29
34.5196000000000,69.1243000000000,Pakistan,29
34.4918435343728,69.1352462768555,Pakistan,29
34.4895443799397,69.1381001472473,Pakistan,29
34.5004205895971,69.1392374038696,Pakistan,29
34.4928339198256,69.1403961181641,Pakistan,29
34.5035859190184,69.1484642028809,Pakistan,29
34.5201135286282,69.1747552156448,Pakistan,29
34.5185090900000,69.1785049400000,Pakistan,29
34.4760399898465,69.1271567344666,Text or Phrase,36
34.5219919609014,69.1010856628417,Police,30
34.5284446100000,69.1198825800000,Police,30
34.5726891998369,69.1254830360413,Police,30
34.5373890900000,69.1459322000000,Police,30
34.5520941340008,69.2045974731445,Police,30
34.5325103987990,69.1207408905029,Public Information/ Health,31
34.5270303700000,69.1124582300000,Public Information/ Health,31
34.5349144266392,69.1164064407349,Public Information/ Health,31
34.4996778691949,69.1363406181335,Public Information/ Health,31
34.5636159833447,69.1367483139038,Public Information/ Health,31
34.5018131725158,69.1403639316559,Public Information/ Health,31
34.5364876100000,69.1469621700000,Public Information/ Health,31
34.4697867257027,69.1478902101517,Public Information/ Health,31
34.5090674900000,69.1508674600000,Public Information/ Health,31
34.5093150400000,69.1515111900000,Public Information/ Health,31
34.5064858900000,69.1533994700000,Public Information/ Health,31
34.5058493200000,69.1540002800000,Public Information/ Health,31
34.5326694900000,69.1650402500000,Public Information/ Health,31
34.5418344600000,69.1667032200000,Public Information/ Health,31
34.5389268773086,69.1673684120178,Public Information/ Health,31
34.5649412471023,69.1675615310668,Public Information/ Health,31
34.5663018292559,69.1680872440338,Public Information/ Health,31
34.5179521741473,69.1759407520294,Public Information/ Health,31
34.5366820500000,69.1921091100000,Public Information/ Health,31
34.5407120905508,69.2039966583251,Public Information/ Health,31
34.5217444522484,69.1007637977600,Services Advertisement,32
34.5214615843159,69.1010642051697,Services Advertisement,32
34.5217488720522,69.1010642051697,Services Advertisement,32
34.5261818172058,69.1014719009399,Services Advertisement,32
34.5276667789768,69.1063213348389,Services Advertisement,32
34.5315204848074,69.1132736206055,Services Advertisement,32
34.5078651100000,69.1187238700000,Services Advertisement,32
34.5065566216456,69.1198825836182,Services Advertisement,32
34.4761372787974,69.1270065307617,Services Advertisement,32
34.5114368318135,69.1274356842041,Services Advertisement,32
34.4754164534228,69.1276824474335,Services Advertisement,32
34.4783306723078,69.1288948059080,Services Advertisement,32
34.4835662817742,69.1334009170532,Services Advertisement,32
34.4856533588088,69.1348171234131,Services Advertisement,32
"34.5171654095156,",69.1364908218384,Services Advertisement,32
34.4907116508810,69.1382503509521,Services Advertisement,32
34.5057078600000,69.1436576800000,Services Advertisement,32
34.4983515663046,69.1440010070801,Services Advertisement,32
34.5566889300000,69.1603517500000,Services Advertisement,32
34.5660014429030,69.1676473617554,Services Advertisement,32
34.5294522300000,69.1693425200000,Services Advertisement,32
34.5664785266037,69.1723895072937,Services Advertisement,32
34.5627324624407,69.1945981979370,Services Advertisement,32
34.5284799611075,69.1147327423096,Sketch,33
34.4687076143296,69.1218566894531,Sketch,33
34.5282678274042,69.1225326061249,Sketch,33
34.4713965216546,69.1238307952881,Sketch,33
34.5143718930481,69.1261053085327,Sketch,33
34.5157509825039,69.1261482238770,Sketch,33
34.5158305446607,69.1262555122375,Sketch,33
34.5157421422596,69.1266524791718,Sketch,33
34.5159631480865,69.1267061233521,Sketch,33
34.4763274341465,69.1276931762695,Sketch,33
34.4766281440466,69.1279399394989,Sketch,33
"34.517023967895,",69.1347742080688,Sketch,33
34.5056724950256,69.1350746154785,Sketch,33
34.5763906464513,69.1384541988373,Sketch,33
34.5057785907152,69.1414690017700,Sketch,33
34.5513165284052,69.1421127319335,Sketch,33
34.5030200600000,69.1424560500000,Sketch,33
34.5507509924984,69.1431427001953,Sketch,33
34.5510337609323,69.1436576843262,Sketch,33
34.5511044528906,69.1437435150146,Sketch,33
34.5060703531652,69.1511946916580,Sketch,33
34.5045761600000,69.1523265800000,Sketch,33
34.5576078600000,69.1559314700000,Sketch,33
34.5513872200000,69.1615963000000,Sketch,33
34.5498496617023,69.1629159450531,Sketch,33
34.5498761715710,69.1629266738892,Sketch,33
34.5315204848074,69.1663599014282,Sketch,33
34.5404911503938,69.1737091541290,Sketch,33
34.5196140795071,69.1769707202911,Sketch,33
34.5312376500000,69.1787624400000,Sketch,33
34.5197113176238,69.1794276237488,Sketch,33
34.5426563386449,69.2054343223572,Sketch,33
34.5375658500000,69.2089319200000,Sketch,33
34.5870876956911, 68.9587944746017,Sketch,33
34.5483562587962, 69.0338051319122,Sketch,33
34.5532782012902, 69.0346205234528,Sketch,33
34.5594633534878, 69.0354573726654,Sketch,33
34.5601701987432, 69.0369915962219,Sketch,33
34.5335710078732, 69.0755081176758,Sketch,33
34.5130988671364, 69.1165995597839,Sketch,33
34.5130281429043, 69.1173183917999,Sketch,33
34.5111627696137, 69.1177582740784,Sketch,33
34.5130546644984, 69.1178977489471,Sketch,33
34.4765131668598,69.1260516643524,Sports,34
34.5014639237471,69.1365337371826,Sports,34
34.5017954890690,69.1421180963516,Sports,34
34.5017954890690,69.1421180963516,Sports,34
34.5076396639737,69.1515487432480,Sports,34
34.5654360068246,69.1686987876892,Sports,34
34.5193665637888,69.1742455959300,Sports,34
34.5195345209636,69.1766756772994,Sports,34
34.5205422569012,69.1783761978149,Sports,34
34.5193312043404,69.1790521144866,Sports,34
34.5197864600000,69.1796368400000,Sports,34
34.5205599363702,69.1805648803710,Sports,34
34.5207013719875,69.1812515258789,Sports,34
34.5195698803256,69.1827964782715,Sports,34
34.5178018938366,69.1941690444946,Sports,34
34.5338891879610,69.1983747482300,Sports,34
34.5358601097436,69.2024892568588,Sports,34
34.5260757500000,69.0965366400000,Taliban,35
34.5294699112449,69.1093852452551,Taliban,35
34.5294699112449,69.1101837158203,Taliban,35
34.5056724400000,69.1175437700000,Taliban,35
34.4675488808459,69.1211593151093,Taliban,35
34.5080772974933,69.1212987899780,Taliban,35
34.5336063600000,69.1278219200000,Taliban,35
34.5116843700000,69.1310620300000,Taliban,35
34.4827172863442,69.1323709487920,Taliban,35
34.5139475500000,69.1326069800000,Taliban,35
34.5141243617551,69.1327571868896,Taliban,35
34.5145575400000,69.1333043600000,Taliban,35
34.5115782829188,69.1342163085937,Taliban,35
34.5115075600000,69.1353750200000,Taliban,35
34.4891022275895,69.1370916366577,Taliban,35
34.4906055360160,69.1379928588870,Taliban,35
34.4905701643643,69.1382932662964,Taliban,35
34.4960525900000,69.1393661500000,Taliban,35
34.4937535529282,69.1410398483276,Taliban,35
34.4984930400000,69.1411685900000,Taliban,35
34.4952921500000,69.1415119200000,Taliban,35
34.4964947100000,69.1425204300000,Taliban,35
34.4968660800000,69.1427779200000,Taliban,35
34.5005134300000,69.1435664900000,Taliban,35
34.4705783600100,69.1475683450699,Taliban,35
34.5178726140166,69.1757476329803,Taliban,35
34.5199411527213,69.1813910007477,Taliban,35
34.5412953697475,69.1960144042969,Taliban,35
34.5143011698964,69.1973447799682,Taliban,35
34.5143011698964,69.1973447799682,Taliban,35
34.5273662531364, 69.096976518631,Taliban,35
34.5116932117651, 69.1178226470947,Taliban,35
34.5334295941106,69.1250324249268,Text or Phrase,36
34.5271717946618,69.1108274459839,Text or Phrase,36
34.5322364059257,69.1127049922943,Text or Phrase,36
34.5317281909509,69.1141641139984,Text or Phrase,36
34.5100576709534,69.1147327423096,Text or Phrase,36
34.5047795200000,69.1149205000000,Text or Phrase,36
34.5102344900000,69.1207408900000,Text or Phrase,36
34.5793410848935,69.1207408905029,Text or Phrase,36
34.4704766420557,69.1230154037475,Text or Phrase,36
34.4699990082649,69.1230368614197,Text or Phrase,36
34.4715380406930,69.1239166259766,Text or Phrase,36
34.5025249281351,69.1258049011230,Text or Phrase,36
34.5156581598916,69.1266256570816,Text or Phrase,36
34.4765883442691,69.1278594732285,Text or Phrase,36
34.5145663814052,69.1303914785385,Text or Phrase,36
34.5116490083814,69.1305255889893,Text or Phrase,36
34.4810192695624,69.1318988800049,Text or Phrase,36
34.5125684300000,69.1328001000000,Text or Phrase,36
34.4861839632883,69.1352891921997,Text or Phrase,36
34.5018883300000,69.1364479100000,Text or Phrase,36
34.4932229966068,69.1403102874756,Text or Phrase,36
"34.5163167561901,",69.1409111022949,Text or Phrase,36
34.5512458366270,69.1422843933105,Text or Phrase,36
34.5510337609323,69.1426277160645,Text or Phrase,36
34.5065919865153,69.1426706314087,Text or Phrase,36
34.5512458366270,69.1431427001953,Text or Phrase,36
